CODGEO,LIBGEO,Code département,annee,type,taux_brut_de_natalit___pour_mille_
35193,Montreuil-le-Gast,35,2024,Taux brut de natalité (pour mille),9.5
35194,Montreuil-sous-Pérouse,35,2024,Taux brut de natalité (pour mille),9.5
35195,Montreuil-sur-Ille,35,2024,Taux brut de natalité (pour mille),9.5
35196,Mordelles,35,2024,Taux brut de natalité (pour mille),9.5
35197,Mouazé,35,2024,Taux brut de natalité (pour mille),9.5
35198,Moulins,35,2024,Taux brut de natalité (pour mille),9.5
35199,Moussé,35,2024,Taux brut de natalité (pour mille),9.5
35200,Moutiers,35,2024,Taux brut de natalité (pour mille),9.5
35201,Muel,35,2024,Taux brut de natalité (pour mille),9.5
35202,La Noë-Blanche,35,2024,Taux brut de natalité (pour mille),9.5
35203,La Nouaye,35,2024,Taux brut de natalité (pour mille),9.5
35204,Nouvoitou,35,2024,Taux brut de natalité (pour mille),9.5
35205,Noyal-sous-Bazouges,35,2024,Taux brut de natalité (pour mille),9.5
35206,Noyal-Châtillon-sur-Seiche,35,2024,Taux brut de natalité (pour mille),9.5
35207,Noyal-sur-Vilaine,35,2024,Taux brut de natalité (pour mille),9.5
35208,Orgères,35,2024,Taux brut de natalité (pour mille),9.5
35210,Pacé,35,2024,Taux brut de natalité (pour mille),9.5
35211,Paimpont,35,2024,Taux brut de natalité (pour mille),9.5
35212,Pancé,35,2024,Taux brut de natalité (pour mille),9.5
35214,Parcé,35,2024,Taux brut de natalité (pour mille),9.5
35215,Parigné,35,2024,Taux brut de natalité (pour mille),9.5
35216,Parthenay-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35217,Le Pertre,35,2024,Taux brut de natalité (pour mille),9.5
35218,Le Petit-Fougeray,35,2024,Taux brut de natalité (pour mille),9.5
35219,Pipriac,35,2024,Taux brut de natalité (pour mille),9.5
35220,Piré-Chancé,35,2024,Taux brut de natalité (pour mille),9.5
35221,Pléchâtel,35,2024,Taux brut de natalité (pour mille),9.5
35222,Pleine-Fougères,35,2024,Taux brut de natalité (pour mille),9.5
35223,Plélan-le-Grand,35,2024,Taux brut de natalité (pour mille),9.5
35224,Plerguer,35,2024,Taux brut de natalité (pour mille),9.5
35225,Plesder,35,2024,Taux brut de natalité (pour mille),9.5
35226,Pleugueneuc,35,2024,Taux brut de natalité (pour mille),9.5
35227,Pleumeleuc,35,2024,Taux brut de natalité (pour mille),9.5
35228,Pleurtuit,35,2024,Taux brut de natalité (pour mille),9.5
35229,Pocé-les-Bois,35,2024,Taux brut de natalité (pour mille),9.5
35230,Poilley,35,2024,Taux brut de natalité (pour mille),9.5
35231,Poligné,35,2024,Taux brut de natalité (pour mille),9.5
35232,Princé,35,2024,Taux brut de natalité (pour mille),9.5
35233,Québriac,35,2024,Taux brut de natalité (pour mille),9.5
35234,Quédillac,35,2024,Taux brut de natalité (pour mille),9.5
35235,Rannée,35,2024,Taux brut de natalité (pour mille),9.5
35236,Redon,35,2024,Taux brut de natalité (pour mille),9.5
35237,Renac,35,2024,Taux brut de natalité (pour mille),9.5
35238,Rennes,35,2024,Taux brut de natalité (pour mille),9.5
35239,Retiers,35,2024,Taux brut de natalité (pour mille),9.5
35240,Le Rheu,35,2024,Taux brut de natalité (pour mille),9.5
35241,La Richardais,35,2024,Taux brut de natalité (pour mille),9.5
35242,Rimou,35,2024,Taux brut de natalité (pour mille),9.5
35243,Romagné,35,2024,Taux brut de natalité (pour mille),9.5
35244,Romazy,35,2024,Taux brut de natalité (pour mille),9.5
35245,Romillé,35,2024,Taux brut de natalité (pour mille),9.5
35246,Roz-Landrieux,35,2024,Taux brut de natalité (pour mille),9.5
35247,Roz-sur-Couesnon,35,2024,Taux brut de natalité (pour mille),9.5
35248,Sains,35,2024,Taux brut de natalité (pour mille),9.5
35249,Sainte-Anne-sur-Vilaine,35,2024,Taux brut de natalité (pour mille),9.5
35250,Saint-Armel,35,2024,Taux brut de natalité (pour mille),9.5
35251,Saint-Aubin-d'Aubigné,35,2024,Taux brut de natalité (pour mille),9.5
35252,Saint-Aubin-des-Landes,35,2024,Taux brut de natalité (pour mille),9.5
35253,Saint-Aubin-du-Cormier,35,2024,Taux brut de natalité (pour mille),9.5
35255,Saint-Benoît-des-Ondes,35,2024,Taux brut de natalité (pour mille),9.5
35256,Saint-Briac-sur-Mer,35,2024,Taux brut de natalité (pour mille),9.5
35257,Maen Roch,35,2024,Taux brut de natalité (pour mille),9.5
35258,Saint-Brieuc-des-Iffs,35,2024,Taux brut de natalité (pour mille),9.5
35259,Saint-Broladre,35,2024,Taux brut de natalité (pour mille),9.5
35260,Saint-Christophe-des-Bois,35,2024,Taux brut de natalité (pour mille),9.5
35261,Saint-Christophe-de-Valains,35,2024,Taux brut de natalité (pour mille),9.5
35262,Sainte-Colombe,35,2024,Taux brut de natalité (pour mille),9.5
35263,Saint-Coulomb,35,2024,Taux brut de natalité (pour mille),9.5
35264,Saint-Didier,35,2024,Taux brut de natalité (pour mille),9.5
35265,Saint-Domineuc,35,2024,Taux brut de natalité (pour mille),9.5
35266,Saint-Erblon,35,2024,Taux brut de natalité (pour mille),9.5
35268,Saint-Ganton,35,2024,Taux brut de natalité (pour mille),9.5
35270,Saint-Georges-de-Gréhaigne,35,2024,Taux brut de natalité (pour mille),9.5
35271,Saint-Georges-de-Reintembault,35,2024,Taux brut de natalité (pour mille),9.5
35272,Saint-Germain-du-Pinel,35,2024,Taux brut de natalité (pour mille),9.5
35273,Saint-Germain-en-Coglès,35,2024,Taux brut de natalité (pour mille),9.5
35274,Saint-Germain-sur-Ille,35,2024,Taux brut de natalité (pour mille),9.5
35275,Saint-Gilles,35,2024,Taux brut de natalité (pour mille),9.5
35276,Saint-Gondran,35,2024,Taux brut de natalité (pour mille),9.5
35277,Saint-Gonlay,35,2024,Taux brut de natalité (pour mille),9.5
35278,Saint-Grégoire,35,2024,Taux brut de natalité (pour mille),9.5
35279,Saint-Guinoux,35,2024,Taux brut de natalité (pour mille),9.5
35280,Saint-Hilaire-des-Landes,35,2024,Taux brut de natalité (pour mille),9.5
35281,Saint-Jacques-de-la-Lande,35,2024,Taux brut de natalité (pour mille),9.5
35282,Rives-du-Couesnon,35,2024,Taux brut de natalité (pour mille),9.5
35283,Saint-Jean-sur-Vilaine,35,2024,Taux brut de natalité (pour mille),9.5
35284,Saint-Jouan-des-Guérets,35,2024,Taux brut de natalité (pour mille),9.5
35285,Saint-Just,35,2024,Taux brut de natalité (pour mille),9.5
35286,Saint-Léger-des-Prés,35,2024,Taux brut de natalité (pour mille),9.5
35287,Saint-Lunaire,35,2024,Taux brut de natalité (pour mille),9.5
35288,Saint-Malo,35,2024,Taux brut de natalité (pour mille),9.5
35289,Saint-Malo-de-Phily,35,2024,Taux brut de natalité (pour mille),9.5
35290,Saint-Malon-sur-Mel,35,2024,Taux brut de natalité (pour mille),9.5
35291,Saint-Marcan,35,2024,Taux brut de natalité (pour mille),9.5
35292,Saint-Marc-le-Blanc,35,2024,Taux brut de natalité (pour mille),9.5
35294,Sainte-Marie,35,2024,Taux brut de natalité (pour mille),9.5
35295,Saint-Maugan,35,2024,Taux brut de natalité (pour mille),9.5
35296,Saint-Médard-sur-Ille,35,2024,Taux brut de natalité (pour mille),9.5
35297,Saint-Méen-le-Grand,35,2024,Taux brut de natalité (pour mille),9.5
35299,Saint-Méloir-des-Ondes,35,2024,Taux brut de natalité (pour mille),9.5
35300,Saint-M'Hervé,35,2024,Taux brut de natalité (pour mille),9.5
35302,Saint-Onen-la-Chapelle,35,2024,Taux brut de natalité (pour mille),9.5
35304,Saint-Ouen-des-Alleux,35,2024,Taux brut de natalité (pour mille),9.5
35305,Saint-Péran,35,2024,Taux brut de natalité (pour mille),9.5
35306,Saint-Père-Marc-en-Poulet,35,2024,Taux brut de natalité (pour mille),9.5
35307,Saint-Pern,35,2024,Taux brut de natalité (pour mille),9.5
35308,Mesnil-Roc'h,35,2024,Taux brut de natalité (pour mille),9.5
35309,Saint-Rémy-du-Plain,35,2024,Taux brut de natalité (pour mille),9.5
35310,Saint-Sauveur-des-Landes,35,2024,Taux brut de natalité (pour mille),9.5
35311,Saint-Séglin,35,2024,Taux brut de natalité (pour mille),9.5
35312,Saint-Senoux,35,2024,Taux brut de natalité (pour mille),9.5
35314,Saint-Suliac,35,2024,Taux brut de natalité (pour mille),9.5
35315,Saint-Sulpice-la-Forêt,35,2024,Taux brut de natalité (pour mille),9.5
35316,Saint-Sulpice-des-Landes,35,2024,Taux brut de natalité (pour mille),9.5
35317,Saint-Symphorien,35,2024,Taux brut de natalité (pour mille),9.5
35318,Saint-Thual,35,2024,Taux brut de natalité (pour mille),9.5
35319,Saint-Thurial,35,2024,Taux brut de natalité (pour mille),9.5
35320,Saint-Uniac,35,2024,Taux brut de natalité (pour mille),9.5
35321,Saulnières,35,2024,Taux brut de natalité (pour mille),9.5
35322,Le Sel-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35324,La Selle-en-Luitré,35,2024,Taux brut de natalité (pour mille),9.5
35325,La Selle-Guerchaise,35,2024,Taux brut de natalité (pour mille),9.5
35326,Sens-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35327,Servon-sur-Vilaine,35,2024,Taux brut de natalité (pour mille),9.5
35328,Sixt-sur-Aff,35,2024,Taux brut de natalité (pour mille),9.5
35329,Sougeal,35,2024,Taux brut de natalité (pour mille),9.5
35330,Taillis,35,2024,Taux brut de natalité (pour mille),9.5
35331,Talensac,35,2024,Taux brut de natalité (pour mille),9.5
35332,Teillay,35,2024,Taux brut de natalité (pour mille),9.5
35333,Le Theil-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35334,Thorigné-Fouillard,35,2024,Taux brut de natalité (pour mille),9.5
35335,Thourie,35,2024,Taux brut de natalité (pour mille),9.5
35336,Le Tiercent,35,2024,Taux brut de natalité (pour mille),9.5
35337,Tinténiac,35,2024,Taux brut de natalité (pour mille),9.5
35338,Torcé,35,2024,Taux brut de natalité (pour mille),9.5
35339,Trans-la-Forêt,35,2024,Taux brut de natalité (pour mille),9.5
35340,Treffendel,35,2024,Taux brut de natalité (pour mille),9.5
35342,Trémeheuc,35,2024,Taux brut de natalité (pour mille),9.5
35343,Tresbœuf,35,2024,Taux brut de natalité (pour mille),9.5
35345,Trévérien,35,2024,Taux brut de natalité (pour mille),9.5
35346,Trimer,35,2024,Taux brut de natalité (pour mille),9.5
35347,Val-d'Izé,35,2024,Taux brut de natalité (pour mille),9.5
35350,Vergéal,35,2024,Taux brut de natalité (pour mille),9.5
35351,Le Verger,35,2024,Taux brut de natalité (pour mille),9.5
35352,Vern-sur-Seiche,35,2024,Taux brut de natalité (pour mille),9.5
35353,Vezin-le-Coquet,35,2024,Taux brut de natalité (pour mille),9.5
35354,Vieux-Viel,35,2024,Taux brut de natalité (pour mille),9.5
35355,Vieux-Vy-sur-Couesnon,35,2024,Taux brut de natalité (pour mille),9.5
35356,Vignoc,35,2024,Taux brut de natalité (pour mille),9.5
35357,Villamée,35,2024,Taux brut de natalité (pour mille),9.5
35358,La Ville-ès-Nonais,35,2024,Taux brut de natalité (pour mille),9.5
35359,Visseiche,35,2024,Taux brut de natalité (pour mille),9.5
35360,Vitré,35,2024,Taux brut de natalité (pour mille),9.5
35361,Le Vivier-sur-Mer,35,2024,Taux brut de natalité (pour mille),9.5
35362,Le Tronchet,35,2024,Taux brut de natalité (pour mille),9.5
35363,Pont-Péan,35,2024,Taux brut de natalité (pour mille),9.5
56001,Allaire,56,2024,Taux brut de natalité (pour mille),7.6
56002,Ambon,56,2024,Taux brut de natalité (pour mille),7.6
56003,Arradon,56,2024,Taux brut de natalité (pour mille),7.6
56004,Arzal,56,2024,Taux brut de natalité (pour mille),7.6
56005,Arzon,56,2024,Taux brut de natalité (pour mille),7.6
56006,Augan,56,2024,Taux brut de natalité (pour mille),7.6
56007,Auray,56,2024,Taux brut de natalité (pour mille),7.6
56008,Baden,56,2024,Taux brut de natalité (pour mille),7.6
56009,Bangor,56,2024,Taux brut de natalité (pour mille),7.6
56010,Baud,56,2024,Taux brut de natalité (pour mille),7.6
56011,Béganne,56,2024,Taux brut de natalité (pour mille),7.6
56012,Beignon,56,2024,Taux brut de natalité (pour mille),7.6
56013,Belz,56,2024,Taux brut de natalité (pour mille),7.6
56014,Berné,56,2024,Taux brut de natalité (pour mille),7.6
56015,Berric,56,2024,Taux brut de natalité (pour mille),7.6
56017,Bignan,56,2024,Taux brut de natalité (pour mille),7.6
56018,Billiers,56,2024,Taux brut de natalité (pour mille),7.6
56019,Billio,56,2024,Taux brut de natalité (pour mille),7.6
56020,Bohal,56,2024,Taux brut de natalité (pour mille),7.6
56021,Brandérion,56,2024,Taux brut de natalité (pour mille),7.6
56022,Brandivy,56,2024,Taux brut de natalité (pour mille),7.6
56023,Brech,56,2024,Taux brut de natalité (pour mille),7.6
56024,Bréhan,56,2024,Taux brut de natalité (pour mille),7.6
56025,Brignac,56,2024,Taux brut de natalité (pour mille),7.6
56026,Bubry,56,2024,Taux brut de natalité (pour mille),7.6
56027,Buléon,56,2024,Taux brut de natalité (pour mille),7.6
56028,Caden,56,2024,Taux brut de natalité (pour mille),7.6
56029,Calan,56,2024,Taux brut de natalité (pour mille),7.6
56030,Camoël,56,2024,Taux brut de natalité (pour mille),7.6
56031,Camors,56,2024,Taux brut de natalité (pour mille),7.6
56032,Campénéac,56,2024,Taux brut de natalité (pour mille),7.6
56033,Carentoir,56,2024,Taux brut de natalité (pour mille),7.6
56034,Carnac,56,2024,Taux brut de natalité (pour mille),7.6
56035,Caro,56,2024,Taux brut de natalité (pour mille),7.6
56036,Caudan,56,2024,Taux brut de natalité (pour mille),7.6
56039,La Chapelle-Neuve,56,2024,Taux brut de natalité (pour mille),7.6
56040,Cléguer,56,2024,Taux brut de natalité (pour mille),7.6
56041,Cléguérec,56,2024,Taux brut de natalité (pour mille),7.6
56042,Colpo,56,2024,Taux brut de natalité (pour mille),7.6
56043,Concoret,56,2024,Taux brut de natalité (pour mille),7.6
56044,Cournon,56,2024,Taux brut de natalité (pour mille),7.6
56045,Le Cours,56,2024,Taux brut de natalité (pour mille),7.6
56046,Crach,56,2024,Taux brut de natalité (pour mille),7.6
56047,Crédin,56,2024,Taux brut de natalité (pour mille),7.6
56048,Le Croisty,56,2024,Taux brut de natalité (pour mille),7.6
56050,La Croix-Helléan,56,2024,Taux brut de natalité (pour mille),7.6
56051,Cruguel,56,2024,Taux brut de natalité (pour mille),7.6
56052,Damgan,56,2024,Taux brut de natalité (pour mille),7.6
56053,Elven,56,2024,Taux brut de natalité (pour mille),7.6
56054,Erdeven,56,2024,Taux brut de natalité (pour mille),7.6
56055,Étel,56,2024,Taux brut de natalité (pour mille),7.6
56056,Évriguet,56,2024,Taux brut de natalité (pour mille),7.6
56057,Le Faouët,56,2024,Taux brut de natalité (pour mille),7.6
56058,Férel,56,2024,Taux brut de natalité (pour mille),7.6
56060,Les Fougerêts,56,2024,Taux brut de natalité (pour mille),7.6
56061,La Gacilly,56,2024,Taux brut de natalité (pour mille),7.6
56062,Gâvres,56,2024,Taux brut de natalité (pour mille),7.6
56063,Gestel,56,2024,Taux brut de natalité (pour mille),7.6
56065,Gourhel,56,2024,Taux brut de natalité (pour mille),7.6
56066,Gourin,56,2024,Taux brut de natalité (pour mille),7.6
56067,Grand-Champ,56,2024,Taux brut de natalité (pour mille),7.6
56068,La Grée-Saint-Laurent,56,2024,Taux brut de natalité (pour mille),7.6
56069,Groix,56,2024,Taux brut de natalité (pour mille),7.6
56070,Guégon,56,2024,Taux brut de natalité (pour mille),7.6
56071,Guéhenno,56,2024,Taux brut de natalité (pour mille),7.6
56072,Gueltas,56,2024,Taux brut de natalité (pour mille),7.6
56073,Guémené-sur-Scorff,56,2024,Taux brut de natalité (pour mille),7.6
56074,Guénin,56,2024,Taux brut de natalité (pour mille),7.6
56075,Guer,56,2024,Taux brut de natalité (pour mille),7.6
56076,Guern,56,2024,Taux brut de natalité (pour mille),7.6
56077,Le Guerno,56,2024,Taux brut de natalité (pour mille),7.6
56078,Guidel,56,2024,Taux brut de natalité (pour mille),7.6
56079,Guillac,56,2024,Taux brut de natalité (pour mille),7.6
56080,Guilliers,56,2024,Taux brut de natalité (pour mille),7.6
56081,Guiscriff,56,2024,Taux brut de natalité (pour mille),7.6
56082,Helléan,56,2024,Taux brut de natalité (pour mille),7.6
56083,Hennebont,56,2024,Taux brut de natalité (pour mille),7.6
56084,Le Hézo,56,2024,Taux brut de natalité (pour mille),7.6
56085,Hœdic,56,2024,Taux brut de natalité (pour mille),7.6
56086,Île-d'Houat,56,2024,Taux brut de natalité (pour mille),7.6
56087,Île-aux-Moines,56,2024,Taux brut de natalité (pour mille),7.6
56088,Île-d'Arz,56,2024,Taux brut de natalité (pour mille),7.6
56089,Inguiniel,56,2024,Taux brut de natalité (pour mille),7.6
56090,Inzinzac-Lochrist,56,2024,Taux brut de natalité (pour mille),7.6
56091,Josselin,56,2024,Taux brut de natalité (pour mille),7.6
56092,Kerfourn,56,2024,Taux brut de natalité (pour mille),7.6
56093,Kergrist,56,2024,Taux brut de natalité (pour mille),7.6
56094,Kervignac,56,2024,Taux brut de natalité (pour mille),7.6
56096,Landaul,56,2024,Taux brut de natalité (pour mille),7.6
56097,Landévant,56,2024,Taux brut de natalité (pour mille),7.6
56098,Lanester,56,2024,Taux brut de natalité (pour mille),7.6
56099,Langoëlan,56,2024,Taux brut de natalité (pour mille),7.6
56100,Langonnet,56,2024,Taux brut de natalité (pour mille),7.6
56101,Languidic,56,2024,Taux brut de natalité (pour mille),7.6
56102,Forges de Lanouée,56,2024,Taux brut de natalité (pour mille),7.6
56103,Lantillac,56,2024,Taux brut de natalité (pour mille),7.6
56104,Lanvaudan,56,2024,Taux brut de natalité (pour mille),7.6
56105,Lanvénégen,56,2024,Taux brut de natalité (pour mille),7.6
56106,Larmor-Baden,56,2024,Taux brut de natalité (pour mille),7.6
56107,Larmor-Plage,56,2024,Taux brut de natalité (pour mille),7.6
56108,Larré,56,2024,Taux brut de natalité (pour mille),7.6
56109,Lauzach,56,2024,Taux brut de natalité (pour mille),7.6
56110,Lignol,56,2024,Taux brut de natalité (pour mille),7.6
56111,Limerzel,56,2024,Taux brut de natalité (pour mille),7.6
56112,Lizio,56,2024,Taux brut de natalité (pour mille),7.6
56113,Locmalo,56,2024,Taux brut de natalité (pour mille),7.6
56114,Locmaria,56,2024,Taux brut de natalité (pour mille),7.6
56115,Locmaria-Grand-Champ,56,2024,Taux brut de natalité (pour mille),7.6
56116,Locmariaquer,56,2024,Taux brut de natalité (pour mille),7.6
56117,Locminé,56,2024,Taux brut de natalité (pour mille),7.6
56118,Locmiquélic,56,2024,Taux brut de natalité (pour mille),7.6
56119,Locoal-Mendon,56,2024,Taux brut de natalité (pour mille),7.6
56120,Locqueltas,56,2024,Taux brut de natalité (pour mille),7.6
56121,Lorient,56,2024,Taux brut de natalité (pour mille),7.6
56122,Loyat,56,2024,Taux brut de natalité (pour mille),7.6
56123,Malansac,56,2024,Taux brut de natalité (pour mille),7.6
56124,Malestroit,56,2024,Taux brut de natalité (pour mille),7.6
56125,Malguénac,56,2024,Taux brut de natalité (pour mille),7.6
56126,Marzan,56,2024,Taux brut de natalité (pour mille),7.6
56127,Mauron,56,2024,Taux brut de natalité (pour mille),7.6
56128,Melrand,56,2024,Taux brut de natalité (pour mille),7.6
56129,Ménéac,56,2024,Taux brut de natalité (pour mille),7.6
56130,Merlevenez,56,2024,Taux brut de natalité (pour mille),7.6
56131,Meslan,56,2024,Taux brut de natalité (pour mille),7.6
56132,Meucon,56,2024,Taux brut de natalité (pour mille),7.6
56133,Missiriac,56,2024,Taux brut de natalité (pour mille),7.6
56134,Mohon,56,2024,Taux brut de natalité (pour mille),7.6
56135,Molac,56,2024,Taux brut de natalité (pour mille),7.6
56136,Monteneuf,56,2024,Taux brut de natalité (pour mille),7.6
56137,Monterblanc,56,2024,Taux brut de natalité (pour mille),7.6
56139,Montertelot,56,2024,Taux brut de natalité (pour mille),7.6
56140,Moréac,56,2024,Taux brut de natalité (pour mille),7.6
56141,Moustoir-Ac,56,2024,Taux brut de natalité (pour mille),7.6
56143,Muzillac,56,2024,Taux brut de natalité (pour mille),7.6
56144,Évellys,56,2024,Taux brut de natalité (pour mille),7.6
56145,Néant-sur-Yvel,56,2024,Taux brut de natalité (pour mille),7.6
56146,Neulliac,56,2024,Taux brut de natalité (pour mille),7.6
56147,Nivillac,56,2024,Taux brut de natalité (pour mille),7.6
56148,Nostang,56,2024,Taux brut de natalité (pour mille),7.6
56149,Noyal-Muzillac,56,2024,Taux brut de natalité (pour mille),7.6
56151,Noyal-Pontivy,56,2024,Taux brut de natalité (pour mille),7.6
56152,Le Palais,56,2024,Taux brut de natalité (pour mille),7.6
56153,Péaule,56,2024,Taux brut de natalité (pour mille),7.6
56154,Peillac,56,2024,Taux brut de natalité (pour mille),7.6
56155,Pénestin,56,2024,Taux brut de natalité (pour mille),7.6
56156,Persquen,56,2024,Taux brut de natalité (pour mille),7.6
56157,Plaudren,56,2024,Taux brut de natalité (pour mille),7.6
56158,Plescop,56,2024,Taux brut de natalité (pour mille),7.6
56159,Pleucadeuc,56,2024,Taux brut de natalité (pour mille),7.6
56160,Pleugriffet,56,2024,Taux brut de natalité (pour mille),7.6
56161,Ploemel,56,2024,Taux brut de natalité (pour mille),7.6
56162,Ploemeur,56,2024,Taux brut de natalité (pour mille),7.6
56163,Ploërdut,56,2024,Taux brut de natalité (pour mille),7.6
56164,Ploeren,56,2024,Taux brut de natalité (pour mille),7.6
56165,Ploërmel,56,2024,Taux brut de natalité (pour mille),7.6
56166,Plouay,56,2024,Taux brut de natalité (pour mille),7.6
56167,Plougoumelen,56,2024,Taux brut de natalité (pour mille),7.6
56168,Plouharnel,56,2024,Taux brut de natalité (pour mille),7.6
56169,Plouhinec,56,2024,Taux brut de natalité (pour mille),7.6
56170,Plouray,56,2024,Taux brut de natalité (pour mille),7.6
56171,Pluherlin,56,2024,Taux brut de natalité (pour mille),7.6
56172,Plumelec,56,2024,Taux brut de natalité (pour mille),7.6
56173,Pluméliau-Bieuzy,56,2024,Taux brut de natalité (pour mille),7.6
56174,Plumelin,56,2024,Taux brut de natalité (pour mille),7.6
56175,Plumergat,56,2024,Taux brut de natalité (pour mille),7.6
56176,Pluneret,56,2024,Taux brut de natalité (pour mille),7.6
56177,Pluvigner,56,2024,Taux brut de natalité (pour mille),7.6
56178,Pontivy,56,2024,Taux brut de natalité (pour mille),7.6
56179,Pont-Scorff,56,2024,Taux brut de natalité (pour mille),7.6
56180,Porcaro,56,2024,Taux brut de natalité (pour mille),7.6
56181,Port-Louis,56,2024,Taux brut de natalité (pour mille),7.6
56182,Priziac,56,2024,Taux brut de natalité (pour mille),7.6
56184,Questembert,56,2024,Taux brut de natalité (pour mille),7.6
56185,Quéven,56,2024,Taux brut de natalité (pour mille),7.6
56186,Quiberon,56,2024,Taux brut de natalité (pour mille),7.6
56188,Quistinic,56,2024,Taux brut de natalité (pour mille),7.6
56189,Radenac,56,2024,Taux brut de natalité (pour mille),7.6
56190,Réguiny,56,2024,Taux brut de natalité (pour mille),7.6
56191,Réminiac,56,2024,Taux brut de natalité (pour mille),7.6
56193,Riantec,56,2024,Taux brut de natalité (pour mille),7.6
56194,Rieux,56,2024,Taux brut de natalité (pour mille),7.6
56195,La Roche-Bernard,56,2024,Taux brut de natalité (pour mille),7.6
56196,Rochefort-en-Terre,56,2024,Taux brut de natalité (pour mille),7.6
56197,Val d'Oust,56,2024,Taux brut de natalité (pour mille),7.6
56198,Rohan,56,2024,Taux brut de natalité (pour mille),7.6
56199,Roudouallec,56,2024,Taux brut de natalité (pour mille),7.6
56200,Ruffiac,56,2024,Taux brut de natalité (pour mille),7.6
56201,Le Saint,56,2024,Taux brut de natalité (pour mille),7.6
56202,Saint-Abraham,56,2024,Taux brut de natalité (pour mille),7.6
56203,Saint-Aignan,56,2024,Taux brut de natalité (pour mille),7.6
56204,Saint-Allouestre,56,2024,Taux brut de natalité (pour mille),7.6
56205,Saint-Armel,56,2024,Taux brut de natalité (pour mille),7.6
56206,Saint-Avé,56,2024,Taux brut de natalité (pour mille),7.6
56207,Saint-Barthélemy,56,2024,Taux brut de natalité (pour mille),7.6
56208,Saint-Brieuc-de-Mauron,56,2024,Taux brut de natalité (pour mille),7.6
56209,Sainte-Brigitte,56,2024,Taux brut de natalité (pour mille),7.6
56210,Saint-Caradec-Trégomel,56,2024,Taux brut de natalité (pour mille),7.6
56211,Saint-Congard,56,2024,Taux brut de natalité (pour mille),7.6
56212,Saint-Dolay,56,2024,Taux brut de natalité (pour mille),7.6
56213,Saint-Gérand-Croixanvec,56,2024,Taux brut de natalité (pour mille),7.6
56214,Saint-Gildas-de-Rhuys,56,2024,Taux brut de natalité (pour mille),7.6
56215,Saint-Gonnery,56,2024,Taux brut de natalité (pour mille),7.6
56216,Saint-Gorgon,56,2024,Taux brut de natalité (pour mille),7.6
56218,Saint-Gravé,56,2024,Taux brut de natalité (pour mille),7.6
56219,Saint-Guyomard,56,2024,Taux brut de natalité (pour mille),7.6
56220,Sainte-Hélène,56,2024,Taux brut de natalité (pour mille),7.6
56221,Saint-Jacut-les-Pins,56,2024,Taux brut de natalité (pour mille),7.6
56222,Saint-Jean-Brévelay,56,2024,Taux brut de natalité (pour mille),7.6
56223,Saint-Jean-la-Poterie,56,2024,Taux brut de natalité (pour mille),7.6
56224,Saint-Laurent-sur-Oust,56,2024,Taux brut de natalité (pour mille),7.6
56225,Saint-Léry,56,2024,Taux brut de natalité (pour mille),7.6
56226,Saint-Malo-de-Beignon,56,2024,Taux brut de natalité (pour mille),7.6
56227,Saint-Malo-des-Trois-Fontaines,56,2024,Taux brut de natalité (pour mille),7.6
56228,Saint-Marcel,56,2024,Taux brut de natalité (pour mille),7.6
56229,Saint-Martin-sur-Oust,56,2024,Taux brut de natalité (pour mille),7.6
56230,Saint-Nicolas-du-Tertre,56,2024,Taux brut de natalité (pour mille),7.6
56231,Saint-Nolff,56,2024,Taux brut de natalité (pour mille),7.6
56232,Saint-Perreux,56,2024,Taux brut de natalité (pour mille),7.6
56233,Saint-Philibert,56,2024,Taux brut de natalité (pour mille),7.6
56234,Saint-Pierre-Quiberon,56,2024,Taux brut de natalité (pour mille),7.6
56236,Saint-Servant,56,2024,Taux brut de natalité (pour mille),7.6
56237,Saint-Thuriau,56,2024,Taux brut de natalité (pour mille),7.6
56238,Saint-Tugdual,56,2024,Taux brut de natalité (pour mille),7.6
56239,Saint-Vincent-sur-Oust,56,2024,Taux brut de natalité (pour mille),7.6
56240,Sarzeau,56,2024,Taux brut de natalité (pour mille),7.6
56241,Sauzon,56,2024,Taux brut de natalité (pour mille),7.6
56242,Séglien,56,2024,Taux brut de natalité (pour mille),7.6
56243,Séné,56,2024,Taux brut de natalité (pour mille),7.6
56244,Sérent,56,2024,Taux brut de natalité (pour mille),7.6
56245,Silfiac,56,2024,Taux brut de natalité (pour mille),7.6
56246,Le Sourn,56,2024,Taux brut de natalité (pour mille),7.6
56247,Sulniac,56,2024,Taux brut de natalité (pour mille),7.6
56248,Surzur,56,2024,Taux brut de natalité (pour mille),7.6
56249,Taupont,56,2024,Taux brut de natalité (pour mille),7.6
56250,Théhillac,56,2024,Taux brut de natalité (pour mille),7.6
56251,Theix-Noyalo,56,2024,Taux brut de natalité (pour mille),7.6
56252,Le Tour-du-Parc,56,2024,Taux brut de natalité (pour mille),7.6
56253,Tréal,56,2024,Taux brut de natalité (pour mille),7.6
56254,Trédion,56,2024,Taux brut de natalité (pour mille),7.6
56255,Treffléan,56,2024,Taux brut de natalité (pour mille),7.6
